SEASON_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,NBA_FANTASY_PTS_RANK_ESPN,NET_ESPN,AVG_NET_ESPN
2022-23,Aaron Nesmith,BOS,23.0,397.0,453.0,5.52
2022-23,Vit Krejci,OKC,23.0,398.0,450.0,5.49
2022-23,Jahlil Okafor,DET,26.0,399.0,447.0,5.45
2022-23,Day'Ron Sharpe,BKN,21.0,400.0,440.0,5.37
2022-23,Shaquille Harrison,BKN,29.0,401.0,420.0,5.12
2022-23,Moses Moody,GSW,21.0,402.0,405.0,4.94
2022-23,Jericho Sims,NYK,24.0,403.0,400.0,4.88
2022-23,Dylan Windler,CLE,26.0,404.0,398.0,4.85
2022-23,Quinn Cook,CLE,29.0,405.0,396.0,4.83
2022-23,Armoni Brooks,TOR,25.0,406.0,394.0,4.8
2022-23,Boban Marjanovic,DAL,34.0,407.0,390.0,4.76
2022-23,Wayne Selden,NYK,28.0,408.0,385.0,4.7
2022-23,Bruno Fernando,HOU,24.0,409.0,383.0,4.67
2022-23,Jake Layman,MIN,29.0,410.0,371.0,4.52
2022-23,Abdel Nader,PHX,29.0,411.0,370.0,4.51
2022-23,Chandler Hutchison,PHX,27.0,412.0,367.0,4.48
2022-23,Lamar Stevens,CLE,25.0,413.0,363.0,4.43
2022-23,Jared Butler,UTA,22.0,414.0,360.0,4.39
2022-23,Dean Wade,CLE,26.0,414.0,360.0,4.39
2022-23,Keita Bates-Diop,SAS,27.0,416.0,359.0,4.38
2022-23,Chimezie Metu,SAC,26.0,417.0,356.0,4.34
2022-23,Tony Bradley,CHI,25.0,418.0,343.0,4.18
2022-23,Sam Dekker,TOR,29.0,418.0,343.0,4.18
2022-23,Sandro Mamukelashvili,MIL,24.0,420.0,339.0,4.13
2022-23,Kelan Martin,BOS,27.0,421.0,333.0,4.06
2022-23,Freddie Gillespie,ORL,26.0,422.0,328.0,4.0
2022-23,Luka Garza,DET,24.0,422.0,328.0,4.0
2022-23,Matt Thomas,CHI,28.0,424.0,323.0,3.94
2022-23,Keifer Sykes,IND,29.0,425.0,320.0,3.9
2022-23,Ryan Arcidiacono,NYK,29.0,426.0,318.0,3.88
2022-23,Romeo Langford,SAS,23.0,427.0,315.0,3.84
2022-23,Jordan Nwora,MIL,24.0,428.0,308.0,3.76
2022-23,Isaiah Livers,DET,24.0,429.0,287.0,3.5
2022-23,Thanasis Antetokounmpo,MIL,30.0,430.0,285.0,3.48
2022-23,Zeke Nnaji,DEN,22.0,431.0,272.0,3.32
2022-23,Isaiah Joe,PHI,23.0,432.0,267.0,3.26
2022-23,Skylar Mays,ATL,25.0,433.0,266.0,3.24
2022-23,Brodric Thomas,BOS,26.0,434.0,265.0,3.23
2022-23,Yuta Watanabe,TOR,28.0,435.0,264.0,3.22
2022-23,Josh Green,DAL,22.0,436.0,262.0,3.2
2022-23,Ish Wainright,PHX,28.0,436.0,262.0,3.2
2022-23,Santi Aldama,MEM,22.0,438.0,261.0,3.18
2022-23,Anthony Lamb,HOU,25.0,439.0,249.0,3.04
2022-23,David Duke Jr.,BKN,23.0,440.0,246.0,3.0
2022-23,Paul Reed,PHI,24.0,441.0,243.0,2.96
2022-23,Chasson Randle,ORL,29.0,442.0,240.0,2.93
2022-23,Davon Reed,DEN,28.0,443.0,238.0,2.9
2022-23,Usman Garuba,HOU,21.0,444.0,234.0,2.85
2022-23,Miles McBride,NYK,22.0,445.0,232.0,2.83
2022-23,Trent Forrest,UTA,25.0,446.0,230.0,2.8
2022-23,Charles Bassey,PHI,22.0,448.0,227.0,2.77
2022-23,Nathan Knight,MIN,25.0,448.0,227.0,2.77
2022-23,Wenyen Gabriel,LAL,26.0,449.0,225.0,2.74
2022-23,P.J. Dozier,DEN,26.0,450.0,221.0,2.7
2022-23,Dante Exum,HOU,26.0,451.0,220.0,2.68
2022-23,Sekou Doumbouya,LAL,22.0,452.0,219.0,2.67
2022-23,James Bouknight,CHA,22.0,453.0,218.0,2.66
2022-23,Chris Silva,MIA,26.0,454.0,213.0,2.6
2022-23,Justin Champagnie,TOR,22.0,455.0,212.0,2.59
2022-23,Admiral Schofield,ORL,26.0,456.0,202.0,2.46
2022-23,Edmond Sumner,IND,26.0,457.0,199.0,2.43
2022-23,Anthony Gill,WAS,30.0,458.0,197.0,2.4
2022-23,JT Thor,CHA,20.0,460.0,196.0,2.39
2022-23,Tre Jones,SAS,23.0,460.0,196.0,2.39
2022-23,Ignas Brazdeikis,ORL,24.0,461.0,192.0,2.34
2022-23,Sam Merrill,MEM,27.0,462.0,190.0,2.32
2022-23,Gabriel Deck,OKC,28.0,463.0,187.0,2.28
2022-23,Moses Brown,CLE,23.0,464.0,186.0,2.27
2022-23,Reggie Perry,POR,23.0,465.0,184.0,2.24
2022-23,Daishen Nix,HOU,21.0,466.0,178.0,2.17
2022-23,Khyri Thomas,HOU,26.0,467.0,162.0,1.98
2022-23,D.J. Wilson,TOR,27.0,468.0,155.0,1.89
2022-23,Daniel Oturu,TOR,23.0,470.0,138.0,1.68
2022-23,Johnny O'Bryant III,CHA,26.0,470.0,138.0,1.68
2022-23,Sam Hauser,BOS,25.0,471.0,137.0,1.67
2022-23,Markus Howard,DEN,24.0,472.0,136.0,1.66
2022-23,Killian Tillie,MEM,25.0,473.0,134.0,1.63
2022-23,CJ Elleby,POR,23.0,474.0,133.0,1.62
2022-23,Georgios Kalaitzakis,OKC,24.0,475.0,132.0,1.61
2022-23,Hassani Gravett,ORL,26.0,476.0,125.0,1.52
2022-23,Mamadi Diakite,OKC,26.0,477.0,122.0,1.49
2022-23,Isaac Bonga,TOR,23.0,478.0,118.0,1.44
2022-23,Leandro Bolmaro,MIN,22.0,479.0,116.0,1.41
2022-23,Chris Chiozza,GSW,27.0,480.0,112.0,1.37
2022-23,Jamorko Pickett,DET,25.0,480.0,112.0,1.37
2022-23,Joe Wieskamp,SAS,23.0,482.0,109.0,1.33
2022-23,Alize Johnson,NOP,27.0,483.0,108.0,1.32
2022-23,Mychal Mulder,MIA,29.0,484.0,107.0,1.3
2022-23,Javonte Smart,MIA,24.0,485.0,106.0,1.29
2022-23,Neemias Queta,SAC,23.0,486.0,102.0,1.24
2022-23,Jalen Smith,IND,23.0,488.0,100.0,1.22
2022-23,KZ Okpala,MIA,24.0,488.0,100.0,1.22
2022-23,Cameron Oliver,ATL,26.0,489.0,98.0,1.2
2022-23,Kevin Pangos,CLE,30.0,490.0,97.0,1.18
2022-23,Derrick Walton Jr.,DET,28.0,491.0,96.0,1.17
2022-23,Tyler Cook,CHI,25.0,492.0,95.0,1.16
2022-23,Theo Pinson,DAL,27.0,493.0,92.0,1.12
2022-23,Vernon Carey Jr.,WAS,22.0,494.0,90.0,1.1
2022-23,Jalen Johnson,ATL,21.0,494.0,90.0,1.1
2022-23,Justin Robinson,DET,25.0,496.0,89.0,1.09
2022-23,Devontae Cacok,SAS,26.0,497.0,88.0,1.07
2022-23,Vlatko Cancar,DEN,26.0,498.0,84.0,1.02
2022-23,Trevelin Queen,HOU,26.0,499.0,83.0,1.01
2022-23,Nate Hinton,IND,24.0,500.0,81.0,0.99
2022-23,Paul Watson,OKC,28.0,501.0,79.0,0.96
2022-23,Cassius Winston,WAS,25.0,502.0,78.0,0.95
2022-23,Bol Bol,ORL,23.0,504.0,76.0,0.93
2022-23,Sean McDermott,MEM,25.0,504.0,76.0,0.93
2022-23,Mfiondu Kabengele,CLE,24.0,505.0,74.0,0.9
2022-23,Jahmi'us Ramsey,SAC,22.0,506.0,73.0,0.89
2022-23,Kyle Guy,MIA,25.0,507.0,67.0,0.82
2022-23,Marcus Garrett,MIA,24.0,508.0,65.0,0.79
2022-23,Jeff Dowtin,ORL,26.0,509.0,62.0,0.76
2022-23,Tremont Waters,WAS,25.0,510.0,60.0,0.73
2022-23,Devon Dotson,CHI,23.0,510.0,60.0,0.73
2022-23,Louis King,SAC,24.0,512.0,58.0,0.71
2022-23,Tacko Fall,CLE,27.0,513.0,56.0,0.68
2022-23,Chaundee Brown Jr.,ATL,24.0,514.0,54.0,0.66
2022-23,Jared Cunningham,CLE,26.0,515.0,53.0,0.65
2022-23,Cassius Stanley,DET,23.0,516.0,52.0,0.63
2022-23,Juwan Morgan,BOS,26.0,517.0,48.0,0.59
2022-23,Jay Scrubb,LAC,22.0,518.0,47.0,0.57
2022-23,Elijah Hughes,POR,25.0,520.0,45.0,0.55
2022-23,Miye Oni,UTA,25.0,520.0,45.0,0.55
2022-23,Jared Harper,NOP,25.0,520.0,45.0,0.55
2022-23,Isaiah Todd,WAS,21.0,522.0,44.0,0.54
2022-23,Robert Woodard II,SAS,23.0,523.0,42.0,0.51
2022-23,Kai Jones,CHA,22.0,524.0,41.0,0.5
2022-23,Yves Pons,MEM,24.0,526.0,40.0,0.49
2022-23,Udoka Azubuike,UTA,23.0,526.0,40.0,0.49
2022-23,Luka Samanic,SAS,22.0,527.0,38.0,0.46
2022-23,Tyrell Terry,MEM,22.0,528.0,37.0,0.45
2022-23,RJ Nembhard Jr.,CLE,24.0,528.0,37.0,0.45
2022-23,Grant Riller,CHA,25.0,530.0,33.0,0.4
2022-23,Tyler Bey,DAL,24.0,531.0,32.0,0.39
2022-23,Zylan Cheatham,UTA,27.0,532.0,30.0,0.37
2022-23,Petr Cornelie,DEN,27.0,533.0,29.0,0.35
2022-23,Emanuel Terry,PHX,26.0,534.0,28.0,0.34
2022-23,Micah Potter,DET,25.0,535.0,26.0,0.32
2022-23,Elijah Bryant,MIL,27.0,536.0,24.0,0.29
2022-23,Marko Simonovic,CHI,23.0,537.0,22.0,0.27
2022-23,Keljin Blevins,POR,27.0,538.0,20.0,0.24
2022-23,Nick Richards,CHA,25.0,539.0,19.0,0.23
2022-23,Eugene Omoruyi,DAL,26.0,540.0,16.0,0.2
2022-23,Mac McClung,LAL,24.0,540.0,16.0,0.2
2022-23,Didi Louzada,POR,23.0,542.0,14.0,0.17
2022-23,Moses Wright,DAL,24.0,542.0,14.0,0.17
2022-23,McKinley Wright IV,MIN,24.0,545.0,11.0,0.13
2022-23,Brian Bowen II,IND,23.0,545.0,11.0,0.13
2022-23,Jaden Springer,PHI,20.0,545.0,11.0,0.13
2022-23,Joel Ayayi,WAS,23.0,548.0,9.0,0.11
2022-23,Jay Huff,LAL,25.0,548.0,9.0,0.11
2022-23,Xavier Sneed,UTA,25.0,550.0,8.0,0.1
2022-23,Carlik Jones,DEN,25.0,550.0,8.0,0.1
2022-23,Jordan Schakel,WAS,25.0,552.0,7.0,0.09
2022-23,M.J. Walker,PHX,25.0,552.0,7.0,0.09
2022-23,Shaq Buchanan,MEM,26.0,554.0,6.0,0.07
2022-23,Scottie Lewis,CHA,23.0,554.0,6.0,0.07
2022-23,Malik Fitts,BOS,25.0,554.0,6.0,0.07
2022-23,Marques Bolden,CLE,24.0,554.0,6.0,0.07
2022-23,Jon Teske,MEM,26.0,558.0,5.0,0.06
2022-23,Javin DeLaurier,MIL,25.0,558.0,5.0,0.06
2022-23,Sharife Cooper,ATL,22.0,558.0,5.0,0.06
2022-23,Matt Ryan,BOS,26.0,558.0,5.0,0.06
2022-23,Aaron Henry,PHI,23.0,561.0,4.0,0.05
2022-23,Rob Edwards,OKC,26.0,562.0,3.0,0.04
2022-23,Feron Hunt,NYK,23.0,562.0,3.0,0.04
2022-23,JaQuori McLaughlin,DAL,25.0,564.0,2.0,0.02
2022-23,George King,DAL,29.0,565.0,1.0,0.01
2022-23,DeJon Jarreau,IND,25.0,566.0,0.0,0.0
2022-23,Jaime Echenique,WAS,26.0,566.0,0.0,0.0
2022-23,Arnoldas Kulboka,CHA,25.0,568.0,-1.0,-0.01
2022-23,David Johnson,TOR,22.0,568.0,-1.0,-0.01
2022-23,Jordan Goodwin,WAS,24.0,570.0,-2.0,-0.02
