SEASON_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,NBA_FANTASY_PTS_RANK_ESPN,NET_ESPN,AVG_NET_ESPN
2022-23,Goran Dragic,BKN,37.0,31.0,2574.0,31.0
2022-23,Terry Rozier,CHA,29.0,31.0,2562.0,31.0
2022-23,Nicolas Batum,LAC,34.0,31.0,2534.0,31.0
2022-23,Jalen Brunson,DAL,26.0,40.0,2440.0,30.0
2022-23,Carmelo Anthony,LAL,39.0,40.0,2498.0,30.0
2022-23,Clint Capela,ATL,29.0,40.0,2432.0,30.0
2022-23,Devin Booker,PHX,26.0,40.0,2466.0,30.0
2022-23,CJ McCollum,NOP,31.0,40.0,2419.0,30.0
2022-23,Scottie Barnes,TOR,21.0,40.0,2458.0,30.0
2022-23,Jimmy Butler,MIA,33.0,40.0,2444.0,30.0
2022-23,Al Horford,BOS,37.0,40.0,2429.0,30.0
2022-23,Paul Millsap,PHI,38.0,40.0,2444.0,30.0
2022-23,Jrue Holiday,MIL,33.0,40.0,2425.0,30.0
2022-23,Joel Embiid,PHI,29.0,40.0,2442.0,30.0
2022-23,Mikal Bridges,PHX,26.0,50.0,2418.0,29.0
2022-23,Serge Ibaka,MIL,33.0,50.0,2377.0,29.0
2022-23,Klay Thompson,GSW,33.0,50.0,2394.0,29.0
2022-23,Brandon Ingram,NOP,25.0,50.0,2374.0,29.0
2022-23,Shai Gilgeous-Alexander,OKC,24.0,50.0,2385.0,29.0
2022-23,Dwight Howard,LAL,37.0,50.0,2399.0,29.0
2022-23,Dejounte Murray,SAS,26.0,50.0,2391.0,29.0
2022-23,Jayson Tatum,BOS,25.0,50.0,2355.0,29.0
2022-23,Jaylen Brown,BOS,26.0,58.0,2336.0,28.0
2022-23,Karl-Anthony Towns,MIN,27.0,58.0,2335.0,28.0
2022-23,John Wall,HOU,31.0,58.0,2314.0,28.0
2022-23,Markieff Morris,MIA,33.0,58.0,2294.0,28.0
2022-23,Evan Mobley,CLE,22.0,58.0,2322.0,28.0
2022-23,Jamal Murray,DEN,25.0,58.0,2318.0,28.0
2022-23,Trevor Ariza,LAL,38.0,58.0,2278.0,28.0
2022-23,LaMarcus Aldridge,BKN,37.0,58.0,2307.0,28.0
2022-23,T.J. Warren,IND,28.0,68.0,2209.0,27.0
2022-23,Malcolm Brogdon,IND,30.0,68.0,2193.0,27.0
2022-23,Anthony Edwards,MIN,21.0,68.0,2211.0,27.0
2022-23,Michael Porter Jr.,DEN,25.0,68.0,2180.0,27.0
2022-23,Andrew Wiggins,GSW,28.0,68.0,2191.0,27.0
2022-23,Franz Wagner,ORL,21.0,68.0,2188.0,27.0
2022-23,Reggie Jackson,LAC,33.0,68.0,2183.0,27.0
2022-23,Buddy Hield,IND,30.0,68.0,2216.0,27.0
2022-23,James Johnson,BKN,36.0,68.0,2200.0,27.0
2022-23,Jarrett Allen,CLE,25.0,68.0,2238.0,27.0
2022-23,Pascal Siakam,TOR,29.0,68.0,2179.0,27.0
2022-23,Robert Williams III,BOS,25.0,68.0,2220.0,27.0
2022-23,Fred VanVleet,TOR,29.0,80.0,2159.0,26.0
2022-23,Dario Saric,PHX,28.0,80.0,2097.0,26.0
2022-23,Gary Trent Jr.,TOR,24.0,80.0,2167.0,26.0
2022-23,Ben Simmons,PHI,25.0,80.0,2173.0,26.0
2022-23,Derrick Favors,OKC,31.0,80.0,2095.0,26.0
2022-23,Blake Griffin,BKN,34.0,80.0,2156.0,26.0
2022-23,Cade Cunningham,DET,21.0,80.0,2111.0,26.0
2022-23,T.J. McConnell,IND,31.0,80.0,2156.0,26.0
2022-23,John Collins,ATL,25.0,80.0,2120.0,26.0
2022-23,Marcus Smart,BOS,29.0,80.0,2159.0,26.0
2022-23,Lou Williams,ATL,36.0,80.0,2147.0,26.0
2022-23,Ja Morant,MEM,23.0,80.0,2135.0,26.0
2022-23,Richaun Holmes,SAC,29.0,92.0,2089.0,25.0
2022-23,Kyle Kuzma,WAS,27.0,92.0,2019.0,25.0
2022-23,RJ Barrett,NYK,23.0,92.0,2054.0,25.0
2022-23,Mo Bamba,ORL,25.0,92.0,2034.0,25.0
2022-23,Norman Powell,LAC,30.0,92.0,2012.0,25.0
2022-23,Kevin Love,CLE,34.0,92.0,2072.0,25.0
2022-23,Kemba Walker,NYK,33.0,92.0,2022.0,25.0
2022-23,Deandre Ayton,PHX,24.0,92.0,2054.0,25.0
2022-23,Steven Adams,MEM,29.0,92.0,2015.0,25.0
2022-23,Aaron Gordon,DEN,27.0,92.0,2089.0,25.0
2022-23,Mitchell Robinson,NYK,25.0,92.0,2033.0,25.0
2022-23,Bam Adebayo,MIA,25.0,92.0,2013.0,25.0
2022-23,Bradley Beal,WAS,30.0,92.0,2019.0,25.0
2022-23,Wendell Carter Jr.,ORL,24.0,92.0,2043.0,25.0
2022-23,Eric Gordon,HOU,34.0,102.0,1934.0,24.0
2022-23,Jakob Poeltl,SAS,27.0,102.0,1961.0,24.0
2022-23,Jordan Clarkson,UTA,31.0,102.0,1976.0,24.0
2022-23,Tobias Harris,PHI,30.0,102.0,2002.0,24.0
2022-23,Herbert Jones,NOP,24.0,102.0,1935.0,24.0
2022-23,Ish Smith,WAS,34.0,102.0,1935.0,24.0
2022-23,Kentavious Caldwell-Pope,WAS,30.0,110.0,1846.0,23.0
2022-23,Enes Freedom,BOS,31.0,110.0,1915.0,23.0
2022-23,Jusuf Nurkic,POR,28.0,110.0,1847.0,23.0
2022-23,Thaddeus Young,TOR,35.0,110.0,1925.0,23.0
2022-23,Bogdan Bogdanovic,ATL,30.0,110.0,1846.0,23.0
2022-23,Coby White,CHI,23.0,110.0,1878.0,23.0
2022-23,P.J. Washington,CHA,24.0,110.0,1893.0,23.0
2022-23,Tyrese Haliburton,IND,23.0,110.0,1858.0,23.0
2022-23,Monte Morris,DEN,28.0,110.0,1911.0,23.0
2022-23,Seth Curry,BKN,32.0,124.0,1797.0,22.0
2022-23,LaMelo Ball,CHA,21.0,124.0,1803.0,22.0
2022-23,Caris LeVert,CLE,28.0,124.0,1786.0,22.0
2022-23,Jarred Vanderbilt,MIN,24.0,124.0,1778.0,22.0
2022-23,Thomas Bryant,WAS,25.0,124.0,1763.0,22.0
2022-23,Andre Iguodala,GSW,39.0,124.0,1801.0,22.0
2022-23,Montrezl Harrell,CHA,29.0,124.0,1809.0,22.0
2022-23,Khris Middleton,MIL,31.0,124.0,1803.0,22.0
2022-23,Robert Covington,LAC,32.0,124.0,1842.0,22.0
2022-23,Jonas Valanciunas,NOP,31.0,124.0,1832.0,22.0
2022-23,Devonte' Graham,NOP,28.0,124.0,1780.0,22.0
2022-23,Delon Wright,ATL,31.0,124.0,1829.0,22.0
2022-23,Rajon Rondo,CLE,37.0,124.0,1844.0,22.0
2022-23,Spencer Dinwiddie,DAL,30.0,124.0,1842.0,22.0
2022-23,P.J. Tucker,MIA,38.0,124.0,1843.0,22.0
2022-23,Kevin Huerter,ATL,24.0,124.0,1774.0,22.0
2022-23,De'Anthony Melton,MEM,25.0,124.0,1831.0,22.0
2022-23,Jae'Sean Tate,HOU,27.0,124.0,1834.0,22.0
2022-23,Robin Lopez,ORL,35.0,124.0,1837.0,22.0
2022-23,Kendrick Nunn,MIA,26.0,138.0,1710.0,21.0
2022-23,Darius Garland,CLE,23.0,138.0,1695.0,21.0
2022-23,Jonathan Isaac,ORL,23.0,138.0,1743.0,21.0
2022-23,Cedi Osman,CLE,28.0,138.0,1760.0,21.0
2022-23,Mason Plumlee,CHA,33.0,138.0,1732.0,21.0
2022-23,Derrick White,BOS,28.0,138.0,1695.0,21.0
2022-23,Bruce Brown,BKN,26.0,138.0,1705.0,21.0
2022-23,Bojan Bogdanovic,UTA,34.0,138.0,1748.0,21.0
2022-23,Lauri Markkanen,CLE,26.0,138.0,1688.0,21.0
2022-23,Isaiah Hartenstein,LAC,25.0,151.0,1620.0,20.0
2022-23,Ayo Dosunmu,CHI,23.0,151.0,1611.0,20.0
2022-23,Taj Gibson,NYK,38.0,151.0,1670.0,20.0
2022-23,Jalen Green,HOU,21.0,151.0,1680.0,20.0
2022-23,Keldon Johnson,SAS,23.0,151.0,1615.0,20.0
2022-23,Bobby Portis,MIL,28.0,151.0,1645.0,20.0
2022-23,Ivica Zubac,LAC,26.0,151.0,1616.0,20.0
2022-23,Tristan Thompson,CHI,32.0,151.0,1599.0,20.0
2022-23,Josh Giddey,OKC,20.0,151.0,1652.0,20.0
2022-23,Josh Jackson,SAC,26.0,151.0,1653.0,20.0
2022-23,Kawhi Leonard,LAC,31.0,151.0,1650.0,20.0
2022-23,Alperen Sengun,HOU,20.0,151.0,1608.0,20.0
2022-23,Myles Turner,IND,27.0,151.0,1674.0,20.0
2022-23,Davion Mitchell,SAC,24.0,151.0,1674.0,20.0
2022-23,Kristaps Porzingis,WAS,27.0,151.0,1636.0,20.0
2022-23,Draymond Green,GSW,33.0,151.0,1667.0,20.0
2022-23,Marcus Morris Sr.,LAC,33.0,151.0,1635.0,20.0
2022-23,Dwight Powell,DAL,31.0,164.0,1595.0,19.0
2022-23,Al-Farouq Aminu,CHI,31.0,164.0,1541.0,19.0
2022-23,Anfernee Simons,POR,24.0,164.0,1570.0,19.0
2022-23,Kyle Anderson,MEM,29.0,164.0,1548.0,19.0
2022-23,Naz Reid,MIN,23.0,164.0,1589.0,19.0
2022-23,Patty Mills,BKN,34.0,164.0,1588.0,19.0
2022-23,Dennis Schroder,HOU,29.0,164.0,1590.0,19.0
2022-23,Saddiq Bey,DET,24.0,164.0,1528.0,19.0
2022-23,Kelly Oubre Jr.,CHA,27.0,164.0,1528.0,19.0
2022-23,Christian Wood,HOU,27.0,164.0,1587.0,19.0
2022-23,Tyler Herro,MIA,23.0,174.0,1456.0,18.0
2022-23,Duncan Robinson,MIA,29.0,174.0,1504.0,18.0
2022-23,Isaiah Stewart,DET,22.0,174.0,1510.0,18.0
2022-23,George Hill,MIL,37.0,174.0,1505.0,18.0
2022-23,Ryan Arcidiacono,NYK,29.0,174.0,1475.0,18.0
2022-23,Terrence Ross,ORL,32.0,174.0,1507.0,18.0
2022-23,Brandon Clarke,MEM,26.0,174.0,1508.0,18.0
2022-23,Justin Holiday,SAC,34.0,174.0,1440.0,18.0
2022-23,Jerami Grant,DET,29.0,174.0,1465.0,18.0
2022-23,Lonnie Walker IV,SAS,24.0,183.0,1381.0,17.0
2022-23,D'Angelo Russell,MIN,27.0,183.0,1418.0,17.0
2022-23,Josh Richardson,SAS,29.0,183.0,1387.0,17.0
2022-23,Grayson Allen,MIL,27.0,183.0,1415.0,17.0
2022-23,Patrick Williams,CHI,21.0,183.0,1426.0,17.0
2022-23,Jeff Green,DEN,36.0,183.0,1434.0,17.0
2022-23,Maurice Harkless,SAC,30.0,183.0,1398.0,17.0
2022-23,Otto Porter Jr.,GSW,30.0,183.0,1417.0,17.0
2022-23,Dorian Finney-Smith,DAL,30.0,183.0,1415.0,17.0
2022-23,Bones Hyland,DEN,22.0,192.0,1342.0,16.0
2022-23,Maxi Kleber,DAL,31.0,192.0,1327.0,16.0
2022-23,Lonzo Ball,CHI,25.0,192.0,1333.0,16.0
2022-23,Danny Green,PHI,36.0,192.0,1341.0,16.0
2022-23,Harrison Barnes,SAC,31.0,192.0,1331.0,16.0
2022-23,Jeremy Lamb,SAC,31.0,192.0,1282.0,16.0
2022-23,Rui Hachimura,WAS,25.0,192.0,1313.0,16.0
2022-23,Patrick Beverley,MIN,34.0,192.0,1329.0,16.0
2022-23,Patrick Patterson,LAC,33.0,192.0,1286.0,16.0
2022-23,Dennis Smith Jr.,POR,25.0,192.0,1337.0,16.0
2022-23,Chris Duarte,IND,26.0,208.0,1245.0,15.0
2022-23,Talen Horton-Tucker,LAL,22.0,208.0,1209.0,15.0
2022-23,Tomas Satoransky,WAS,31.0,208.0,1194.0,15.0
2022-23,Darius Bazley,OKC,23.0,208.0,1206.0,15.0
2022-23,Gary Harris,ORL,28.0,208.0,1198.0,15.0
2022-23,Facundo Campazzo,DEN,32.0,208.0,1210.0,15.0
2022-23,Corey Kispert,WAS,24.0,208.0,1199.0,15.0
2022-23,Pat Connaughton,MIL,30.0,208.0,1225.0,15.0
2022-23,Chimezie Metu,SAC,26.0,208.0,1193.0,15.0
2022-23,Isaiah Roby,OKC,25.0,208.0,1205.0,15.0
2022-23,Raul Neto,WAS,31.0,208.0,1240.0,15.0
2022-23,Drew Eubanks,POR,26.0,208.0,1265.0,15.0
2022-23,Isaac Okoro,CLE,22.0,208.0,1210.0,15.0
2022-23,Cameron Payne,PHX,28.0,208.0,1225.0,15.0
2022-23,Dwayne Bacon,ORL,26.0,208.0,1192.0,15.0
2022-23,Desmond Bane,MEM,25.0,208.0,1258.0,15.0
2022-23,Tyus Jones,MEM,27.0,208.0,1268.0,15.0
2022-23,Theo Maledon,OKC,22.0,208.0,1218.0,15.0
2022-23,Cory Joseph,DET,31.0,208.0,1202.0,15.0
2022-23,Josh Hart,POR,28.0,208.0,1240.0,15.0
2022-23,Hamidou Diallo,DET,24.0,208.0,1265.0,15.0
2022-23,Shaquille Harrison,BKN,29.0,208.0,1255.0,15.0
2022-23,Matisse Thybulle,PHI,26.0,226.0,1139.0,14.0
2022-23,Royce O'Neale,UTA,30.0,226.0,1172.0,14.0
2022-23,Cole Anthony,ORL,23.0,226.0,1112.0,14.0
2022-23,Cameron Johnson,PHX,27.0,226.0,1107.0,14.0
2022-23,Reggie Bullock,DAL,32.0,226.0,1164.0,14.0
2022-23,E'Twaun Moore,PHX,33.0,226.0,1184.0,14.0
2022-23,Josh Christopher,HOU,21.0,226.0,1131.0,14.0
2022-23,Garrett Temple,NOP,37.0,226.0,1118.0,14.0
2022-23,Immanuel Quickley,NYK,24.0,226.0,1151.0,14.0
2022-23,Luguentz Dort,OKC,24.0,226.0,1118.0,14.0
2022-23,Zach Collins,SAS,25.0,226.0,1174.0,14.0
2022-23,Malik Beasley,MIN,26.0,226.0,1134.0,14.0
2022-23,Wayne Ellington,LAL,35.0,242.0,1066.0,13.0
2022-23,Juan Toscano-Anderson,GSW,30.0,242.0,1043.0,13.0
2022-23,Daniel Gafford,WAS,24.0,242.0,1038.0,13.0
2022-23,Luke Kennard,LAC,27.0,242.0,1086.0,13.0
2022-23,Malik Monk,LAL,25.0,242.0,1041.0,13.0
2022-23,Payton Pritchard,BOS,25.0,242.0,1033.0,13.0
2022-23,Moritz Wagner,ORL,26.0,242.0,1029.0,13.0
2022-23,Bryn Forbes,DEN,29.0,242.0,1026.0,13.0
2022-23,Xavier Tillman Sr.,MEM,24.0,242.0,1052.0,13.0
2022-23,Rudy Gay,UTA,36.0,242.0,1032.0,13.0
2022-23,Jonathan Kuminga,GSW,20.0,242.0,1080.0,13.0
2022-23,Torrey Craig,PHX,32.0,242.0,1079.0,13.0
2022-23,JaVale McGee,PHX,35.0,242.0,1056.0,13.0
2022-23,Davis Bertans,DAL,30.0,242.0,1101.0,13.0
2022-23,Jalen Suggs,ORL,22.0,242.0,1032.0,13.0
2022-23,Tre Mann,OKC,22.0,242.0,1027.0,13.0
2022-23,Jaden McDaniels,MIN,22.0,242.0,1102.0,13.0
2022-23,Terance Mann,LAC,26.0,242.0,1038.0,13.0
2022-23,Sam Dekker,TOR,29.0,242.0,1101.0,13.0
2022-23,D.J. Augustin,LAL,35.0,242.0,1037.0,13.0
2022-23,Dewayne Dedmon,MIA,33.0,242.0,1058.0,13.0
2022-23,JaMychal Green,DEN,33.0,262.0,1005.0,12.0
2022-23,Larry Nance Jr.,NOP,30.0,262.0,984.0,12.0
2022-23,Austin Reaves,LAL,25.0,262.0,981.0,12.0
2022-23,Marvin Bagley III,DET,24.0,262.0,1025.0,12.0
2022-23,Jose Alvarado,NOP,25.0,262.0,949.0,12.0
2022-23,Derrick Jones Jr.,CHI,26.0,262.0,996.0,12.0
2022-23,Kenyon Martin Jr.,HOU,22.0,262.0,982.0,12.0
2022-23,Terence Davis,SAC,26.0,262.0,981.0,12.0
2022-23,Daniel Theis,BOS,31.0,262.0,953.0,12.0
2022-23,Evan Fournier,NYK,30.0,262.0,999.0,12.0
2022-23,Jordan Poole,GSW,24.0,262.0,959.0,12.0
2022-23,Avery Bradley,LAL,32.0,262.0,943.0,12.0
2022-23,Landry Shamet,PHX,26.0,262.0,988.0,12.0
2022-23,Tim Hardaway Jr.,DAL,31.0,262.0,1011.0,12.0
2022-23,Jaxson Hayes,NOP,23.0,262.0,999.0,12.0
2022-23,Nickeil Alexander-Walker,UTA,24.0,262.0,978.0,12.0
2022-23,Ben McLemore,POR,30.0,262.0,986.0,12.0
2022-23,Moses Brown,CLE,23.0,262.0,975.0,12.0
2022-23,Chuma Okeke,ORL,24.0,278.0,921.0,11.0
2022-23,Georges Niang,PHI,30.0,278.0,896.0,11.0
2022-23,Ziaire Williams,MEM,21.0,278.0,888.0,11.0
2022-23,Kenrich Williams,OKC,28.0,278.0,914.0,11.0
2022-23,Cam Thomas,BKN,21.0,278.0,903.0,11.0
2022-23,Austin Rivers,DEN,30.0,278.0,924.0,11.0
2022-23,Kevon Looney,GSW,27.0,278.0,915.0,11.0
2022-23,Doug McDermott,SAS,31.0,278.0,873.0,11.0
2022-23,Dean Wade,CLE,26.0,278.0,929.0,11.0
2022-23,Aaron Holiday,PHX,26.0,278.0,892.0,11.0
2022-23,Shake Milton,PHI,26.0,278.0,936.0,11.0
2022-23,Willy Hernangomez,NOP,29.0,278.0,915.0,11.0
2022-23,Tyrese Maxey,PHI,22.0,278.0,895.0,11.0
2022-23,OG Anunoby,TOR,25.0,278.0,925.0,11.0
2022-23,Jae Crowder,PHX,32.0,278.0,907.0,11.0
2022-23,Denzel Valentine,UTA,29.0,294.0,850.0,10.0
2022-23,James Wiseman,GSW,21.0,294.0,788.0,10.0
2022-23,Taurean Prince,MIN,29.0,294.0,779.0,10.0
2022-23,DeAndre' Bembry,MIL,28.0,294.0,794.0,10.0
2022-23,Kelly Olynyk,DET,32.0,294.0,838.0,10.0
2022-23,Devin Vassell,SAS,22.0,294.0,814.0,10.0
2022-23,Frank Jackson,DET,25.0,294.0,798.0,10.0
2022-23,Trendon Watford,POR,22.0,294.0,852.0,10.0
2022-23,Jeremiah Robinson-Earl,OKC,22.0,294.0,824.0,10.0
2022-23,Sterling Brown,DAL,28.0,294.0,782.0,10.0
2022-23,Joe Ingles,POR,35.0,294.0,810.0,10.0
2022-23,Deni Avdija,WAS,22.0,294.0,837.0,10.0
2022-23,Willie Cauley-Stein,PHI,29.0,294.0,804.0,10.0
2022-23,Jordan McLaughlin,MIN,27.0,294.0,860.0,10.0
2022-23,Donte DiVincenzo,SAC,26.0,294.0,827.0,10.0
2022-23,Malachi Flynn,TOR,25.0,294.0,794.0,10.0
2022-23,Duane Washington Jr.,IND,23.0,312.0,713.0,9.0
2022-23,Kent Bazemore,LAL,33.0,312.0,719.0,9.0
2022-23,Kevin Porter Jr.,HOU,23.0,312.0,754.0,9.0
2022-23,Alekesej Pokusevski,OKC,21.0,312.0,740.0,9.0
2022-23,Kira Lewis Jr.,NOP,22.0,312.0,741.0,9.0
2022-23,Omer Yurtseven,MIA,25.0,312.0,748.0,9.0
2022-23,Keita Bates-Diop,SAS,27.0,312.0,733.0,9.0
2022-23,Ty Jerome,OKC,25.0,312.0,726.0,9.0
2022-23,Aaron Wiggins,OKC,24.0,312.0,776.0,9.0
2022-23,Wes Iwundu,ATL,28.0,312.0,743.0,9.0
2022-23,Frank Kaminsky,PHX,30.0,312.0,729.0,9.0
2022-23,Harry Giles III,POR,24.0,312.0,712.0,9.0
2022-23,Jordan Bell,CHI,28.0,312.0,749.0,9.0
2022-23,Grant Williams,BOS,24.0,312.0,708.0,9.0
2022-23,Zion Williamson,NOP,21.0,312.0,774.0,9.0
2022-23,Ricky Rubio,IND,32.0,312.0,701.0,9.0
2022-23,Mike Muscala,OKC,31.0,312.0,704.0,9.0
2022-23,Jalen McDaniels,CHA,25.0,312.0,717.0,9.0
2022-23,Stanley Johnson,LAL,27.0,312.0,749.0,9.0
2022-23,Saben Lee,DET,24.0,312.0,750.0,9.0
2022-23,Troy Brown Jr.,CHI,23.0,312.0,729.0,9.0
2022-23,Timothe Luwawu-Cabarrot,ATL,28.0,334.0,678.0,8.0
2022-23,Terry Taylor,IND,23.0,334.0,661.0,8.0
2022-23,Michael Carter-Williams,ORL,30.0,334.0,625.0,8.0
2022-23,David Nwaba,HOU,30.0,334.0,616.0,8.0
2022-23,Cody Martin,CHA,27.0,334.0,632.0,8.0
2022-23,Onyeka Okongwu,ATL,22.0,334.0,615.0,8.0
2022-23,De'Andre Hunter,ATL,25.0,334.0,619.0,8.0
2022-23,Jevon Carter,MIL,27.0,334.0,669.0,8.0
2022-23,Garrison Mathews,HOU,26.0,334.0,639.0,8.0
2022-23,Khem Birch,TOR,30.0,334.0,660.0,8.0
2022-23,R.J. Hampton,ORL,22.0,334.0,684.0,8.0
2022-23,D.J. Wilson,TOR,27.0,334.0,676.0,8.0
2022-23,Goga Bitadze,IND,23.0,334.0,673.0,8.0
2022-23,Precious Achiuwa,TOR,23.0,334.0,642.0,8.0
2022-23,Juancho Hernangomez,UTA,27.0,334.0,679.0,8.0
2022-23,Kessler Edwards,BKN,22.0,334.0,644.0,8.0
2022-23,Jaylen Nowell,MIN,23.0,334.0,667.0,8.0
2022-23,Nic Claxton,BKN,24.0,334.0,653.0,8.0
2022-23,Danuel House Jr.,UTA,30.0,334.0,637.0,8.0
2022-23,Trey Murphy III,NOP,23.0,334.0,651.0,8.0
2022-23,Isaiah Jackson,IND,21.0,334.0,697.0,8.0
2022-23,Edmond Sumner,IND,26.0,334.0,695.0,8.0
2022-23,Alec Burks,NYK,31.0,352.0,581.0,7.0
2022-23,Jock Landale,SAS,27.0,352.0,547.0,7.0
2022-23,Caleb Martin,MIA,27.0,352.0,613.0,7.0
2022-23,Naji Marshall,NOP,25.0,352.0,600.0,7.0
2022-23,Alex Len,SAC,30.0,352.0,548.0,7.0
2022-23,Brandon Boston,LAC,21.0,352.0,596.0,7.0
2022-23,Frank Ntilikina,DAL,24.0,352.0,573.0,7.0
2022-23,Obi Toppin,NYK,25.0,352.0,549.0,7.0
2022-23,Mychal Mulder,MIA,29.0,352.0,563.0,7.0
2022-23,Furkan Korkmaz,PHI,25.0,352.0,554.0,7.0
2022-23,Eric Paschall,UTA,26.0,352.0,590.0,7.0
2022-23,Quinn Cook,CLE,29.0,352.0,595.0,7.0
2022-23,Quentin Grimes,NYK,23.0,352.0,590.0,7.0
2022-23,Joshua Primo,SAS,20.0,352.0,580.0,7.0
2022-23,John Konchar,MEM,27.0,352.0,542.0,7.0
2022-23,Tarik Black,HOU,27.0,370.0,493.0,6.0
2022-23,Danilo Gallinari,ATL,34.0,370.0,522.0,6.0
2022-23,Dalano Banton,TOR,23.0,370.0,532.0,6.0
2022-23,Nemanja Bjelica,GSW,35.0,370.0,516.0,6.0
2022-23,Svi Mykhailiuk,TOR,26.0,370.0,477.0,6.0
2022-23,Nerlens Noel,NYK,29.0,370.0,471.0,6.0
2022-23,Jake Layman,MIN,29.0,370.0,504.0,6.0
2022-23,Chasson Randle,ORL,29.0,370.0,493.0,6.0
2022-23,Jahlil Okafor,DET,26.0,370.0,503.0,6.0
2022-23,Alex Caruso,CHI,29.0,370.0,490.0,6.0
2022-23,Abdel Nader,PHX,29.0,370.0,463.0,6.0
2022-23,Wayne Selden,NYK,28.0,370.0,494.0,6.0
2022-23,Sekou Doumbouya,LAL,22.0,370.0,505.0,6.0
2022-23,Killian Hayes,DET,21.0,370.0,461.0,6.0
2022-23,Oshae Brissett,IND,25.0,370.0,529.0,6.0
2022-23,Aaron Nesmith,BOS,23.0,370.0,453.0,6.0
2022-23,Greg Brown III,POR,21.0,370.0,528.0,6.0
2022-23,Damian Jones,SAC,28.0,370.0,492.0,6.0
2022-23,Keon Johnson,POR,21.0,370.0,512.0,6.0
2022-23,Cam Reddish,NYK,23.0,370.0,513.0,6.0
2022-23,Max Strus,MIA,27.0,386.0,386.0,5.0
2022-23,Tony Snell,NOP,31.0,386.0,420.0,5.0
2022-23,Elfrid Payton,PHX,29.0,386.0,409.0,5.0
2022-23,Day'Ron Sharpe,BKN,21.0,386.0,440.0,5.0
2022-23,Jericho Sims,NYK,24.0,386.0,400.0,5.0
2022-23,Gorgui Dieng,ATL,33.0,386.0,415.0,5.0
2022-23,Moses Moody,GSW,21.0,386.0,405.0,5.0
2022-23,Dylan Windler,CLE,26.0,386.0,398.0,5.0
2022-23,Gabe Vincent,MIA,27.0,386.0,442.0,5.0
2022-23,Thanasis Antetokounmpo,MIL,30.0,386.0,373.0,5.0
2022-23,Nassir Little,POR,23.0,386.0,438.0,5.0
2022-23,Armoni Brooks,TOR,25.0,386.0,394.0,5.0
2022-23,Vit Krejci,OKC,23.0,386.0,450.0,5.0
2022-23,Trey Burke,DAL,30.0,406.0,333.0,4.0
2022-23,Will Barton,DEN,32.0,406.0,312.0,4.0
2022-23,Yuta Watanabe,TOR,28.0,406.0,352.0,4.0
2022-23,Tyler Cook,CHI,25.0,406.0,301.0,4.0
2022-23,Miye Oni,UTA,25.0,406.0,289.0,4.0
2022-23,Semi Ojeleye,LAC,28.0,406.0,325.0,4.0
2022-23,Sandro Mamukelashvili,MIL,24.0,406.0,339.0,4.0
2022-23,Rodney Hood,LAC,30.0,406.0,365.0,4.0
2022-23,Jordan Nwora,MIL,24.0,406.0,308.0,4.0
2022-23,Damion Lee,GSW,30.0,406.0,287.0,4.0
